month,day,hour,temp_out_c,solar_rad_w_m2,rh_out_pct
7,1,16,33.49,729.1,37.1
7,1,17,33.16,620.2,37.7
7,1,18,32.51,494.3,39.0
7,1,19,31.25,319.0,42.8
7,1,20,29.64,164.6,49.6
7,1,21,27.82,40.4,54.2
7,1,22,26.2,0.0,60.7
7,1,23,25.05,0.0,63.8
7,2,0,24.04,0.0,67.4
7,2,1,23.45,0.0,69.2
7,2,2,22.97,0.0,72.4
7,2,3,22.48,0.0,74.3
7,2,4,21.16,0.0,80.1
7,2,5,20.86,0.0,81.0
7,2,6,20.58,0.0,81.9
7,2,7,21.22,29.8,80.8
7,2,8,23.42,158.5,71.8
7,2,9,25.92,332.5,61.6
7,2,10,27.98,511.2,53.0
7,2,11,29.78,668.0,46.8
7,2,12,31.34,793.1,41.9
7,2,13,32.45,852.3,38.8
7,2,14,33.21,855.8,36.6
7,2,15,33.67,798.9,34.8
7,2,16,33.82,725.3,35.4
7,2,17,33.52,587.4,36.2
7,2,18,32.61,434.9,38.9
7,2,19,31.67,292.1,41.3
7,2,20,30.06,154.4,47.2
7,2,21,27.71,37.3,54.1
7,2,22,26.47,0.0,58.7
7,2,23,25.65,0.0,62.7
7,3,0,24.63,0.0,67.9
7,3,1,23.79,0.0,72.3
7,3,2,22.97,0.0,76.3
7,3,3,23.07,0.0,75.0
7,3,4,21.94,0.0,80.6
7,3,5,21.35,0.0,82.3
7,3,6,21.3,0.0,81.6
7,3,7,21.68,29.3,80.3
7,3,8,23.48,156.0,73.0
7,3,9,25.71,329.9,61.2
7,3,10,27.35,507.6,52.3
7,3,11,28.83,659.2,47.0
7,3,12,30.0,765.1,43.8
7,3,13,31.03,836.3,41.0
7,3,14,31.67,838.9,39.0
7,3,15,32.32,840.7,36.6
7,3,16,32.47,773.4,36.7
7,3,17,32.26,642.1,36.9
7,3,18,31.62,483.5,37.8
7,3,19,30.95,324.1,39.4
7,3,20,29.35,165.3,45.4
7,3,21,27.18,40.2,52.2
7,3,22,26.03,0.0,55.8
7,3,23,25.12,0.0,59.3
7,4,0,23.76,0.0,66.0
7,4,1,23.18,0.0,68.4
7,4,2,22.75,0.0,71.0
7,4,3,22.5,0.0,69.9
7,4,4,22.08,0.0,70.2
7,4,5,21.49,0.0,72.5
7,4,6,21.46,0.0,71.6
7,4,7,21.6,28.2,72.1
7,4,8,23.6,153.0,64.9
7,4,9,25.65,322.4,55.0
7,4,10,27.38,494.7,49.0
7,4,11,28.97,661.6,44.3
7,4,12,30.39,771.7,40.4
7,4,13,31.64,860.3,37.0
7,4,14,32.43,874.7,34.6
7,4,15,32.81,810.9,33.1
7,4,16,32.93,690.2,32.8
7,4,17,32.93,620.8,33.3
7,4,18,32.15,461.3,35.5
7,4,19,31.33,312.3,38.2
7,4,20,29.87,160.0,44.2
7,4,21,27.95,38.4,50.2
7,4,22,26.94,0.0,53.8
7,4,23,25.49,0.0,59.7
7,5,0,24.69,0.0,63.2
7,5,1,23.88,0.0,68.2
7,5,2,23.14,0.0,72.0
7,5,3,22.87,0.0,70.5
7,5,4,22.4,0.0,70.7
7,5,5,21.88,0.0,72.6
7,5,6,21.7,0.0,73.4
7,5,7,21.93,27.0,74.1
7,5,8,23.4,139.7,68.9
7,5,9,25.4,295.5,58.4
7,5,10,27.14,462.4,51.1
7,5,11,28.73,620.8,45.3
7,5,12,30.06,744.1,41.7
7,5,13,31.09,819.2,39.2
7,5,14,31.73,844.1,38.1
7,5,15,32.04,761.5,37.0
7,5,16,32.39,707.3,36.3
7,5,17,32.17,595.0,37.0
7,5,18,31.41,449.4,39.2
7,5,19,30.52,294.6,42.1
7,5,20,29.22,161.2,47.0
7,5,21,27.45,39.5,51.9
7,5,22,26.47,0.0,55.0
7,5,23,25.18,0.0,60.3
7,6,0,24.57,0.0,64.0
7,6,1,23.33,0.0,71.6
7,6,2,22.75,0.0,75.7
7,6,3,22.38,0.0,77.4
7,6,4,21.77,0.0,81.5
7,6,5,21.37,0.0,82.0
7,6,6,21.0,0.0,82.3
7,6,7,21.48,25.6,81.6
7,6,8,23.1,141.3,74.9
7,6,9,25.2,305.8,64.1
7,6,10,26.99,475.4,57.0
7,6,11,28.67,638.4,50.6
7,6,12,30.05,745.0,45.9
7,6,13,31.12,820.9,43.1
7,6,14,31.96,841.6,40.9
7,6,15,32.64,819.1,37.1
7,6,16,33.02,740.9,36.1
7,6,17,32.98,627.3,35.9
7,6,18,32.51,477.2,36.4
7,6,19,31.76,311.1,38.4
7,6,20,30.46,157.0,45.3
7,6,21,28.16,37.1,49.3
7,6,22,26.99,0.0,52.3
7,6,23,25.84,0.0,58.3
7,7,0,24.79,0.0,64.2
7,7,1,23.83,0.0,69.2
7,7,2,23.19,0.0,73.8
7,7,3,23.04,0.0,74.5
7,7,4,22.23,0.0,77.3
7,7,5,21.63,0.0,79.2
7,7,6,21.49,0.0,80.0
7,7,7,21.57,26.9,82.2
7,7,8,23.56,151.1,73.6
7,7,9,26.05,318.8,60.1
7,7,10,28.04,494.1,50.8
7,7,11,29.81,654.9,44.6
7,7,12,31.33,790.3,40.2
7,7,13,32.31,853.6,37.3
7,7,14,32.83,863.2,36.1
7,7,15,33.21,841.3,33.9
7,7,16,33.77,765.3,31.8
7,7,17,33.73,663.1,32.2
7,7,18,33.56,519.5,31.3
7,7,19,32.88,345.7,31.8
7,7,20,31.16,178.4,40.3
7,7,21,29.04,41.9,42.6
7,7,22,26.88,0.0,50.4
7,7,23,26.12,0.0,52.8
7,8,0,24.86,0.0,58.3
7,8,1,24.2,0.0,60.1
7,8,2,23.06,0.0,65.8
7,8,3,22.56,0.0,67.6
7,8,4,21.87,0.0,70.3
7,8,5,21.39,0.0,71.6
7,8,6,20.96,0.0,73.5
7,8,7,21.35,26.7,73.7
7,8,8,23.29,154.4,64.3
7,8,9,25.76,327.0,51.1
7,8,10,27.6,509.2,45.2
7,8,11,29.14,672.5,41.4
7,8,12,30.5,803.5,38.1
7,8,13,31.64,886.7,35.6
7,8,14,32.06,872.7,35.7
7,8,15,32.39,834.4,35.7
7,8,16,32.31,734.1,36.3
7,8,17,31.91,590.5,38.5
7,8,18,31.39,447.4,39.6
7,8,19,30.69,306.9,41.8
7,8,20,29.13,166.1,47.0
7,8,21,26.83,39.6,54.3
7,8,22,25.55,0.0,57.3
7,8,23,24.82,0.0,60.4
7,9,0,24.06,0.0,64.1
7,9,1,23.16,0.0,69.3
7,9,2,22.34,0.0,74.0
7,9,3,22.31,0.0,75.0
7,9,4,21.73,0.0,77.0
7,9,5,21.3,0.0,78.5
7,9,6,21.2,0.0,78.8
7,9,7,21.37,23.1,79.7
7,9,8,22.89,135.2,73.4
7,9,9,24.98,284.5,61.5
7,9,10,26.75,451.2,54.1
7,9,11,28.26,600.0,48.8
7,9,12,29.58,710.6,44.8
7,9,13,30.63,768.2,41.6
7,9,14,31.49,813.1,39.5
7,9,15,32.0,790.3,38.1
7,9,16,32.03,683.9,38.7
7,9,17,31.48,549.1,40.1
7,9,18,30.48,409.7,43.7
7,9,19,29.83,277.8,44.8
7,9,20,28.66,146.7,49.4
7,9,21,26.73,35.1,54.0
7,9,22,25.87,0.0,57.6
7,9,23,25.01,0.0,61.2
7,10,0,24.27,0.0,64.6
7,10,1,23.4,0.0,69.3
7,10,2,22.48,0.0,74.3
7,10,3,22.48,0.0,74.2
7,10,4,21.47,0.0,78.8
7,10,5,21.04,0.0,78.8
7,10,6,20.72,0.0,79.1
7,10,7,21.37,24.6,76.6
7,10,8,23.26,150.0,69.0
7,10,9,25.68,325.8,56.7
7,10,10,27.6,499.7,48.7
7,10,11,29.36,665.5,42.5
7,10,12,30.76,790.1,38.4
7,10,13,31.45,855.8,37.2
7,10,14,32.12,862.6,35.5
7,10,15,32.02,808.3,36.2
7,10,16,32.31,714.5,35.4
7,10,17,32.09,616.3,36.2
7,10,18,31.65,465.8,37.9
7,10,19,31.14,324.6,39.6
7,10,20,29.63,158.6,45.7
7,10,21,27.33,35.5,51.2
7,10,22,26.1,0.0,54.6
7,10,23,24.85,0.0,60.3
7,11,0,23.92,0.0,63.8
7,11,1,23.37,0.0,66.7
7,11,2,22.89,0.0,69.1
7,11,3,22.58,0.0,69.1
7,11,4,22.13,0.0,70.8
7,11,5,21.71,0.0,71.8
7,11,6,20.83,0.0,75.0
7,11,7,20.79,23.7,77.6
7,11,8,22.8,147.8,67.7
7,11,9,24.88,322.9,57.2
7,11,10,26.6,501.6,49.5
7,11,11,28.26,669.3,43.7
7,11,12,29.65,804.1,39.9
7,11,13,30.73,884.3,36.8
7,11,14,31.44,909.4,34.9
7,11,15,31.74,864.1,34.0
7,11,16,32.0,780.0,33.0
7,11,17,31.9,667.9,32.6
7,11,18,31.43,512.6,33.7
7,11,19,30.67,344.0,36.2
7,11,20,29.14,172.2,44.2
7,11,21,27.03,39.6,48.4
7,11,22,25.73,0.0,52.6
7,11,23,24.59,0.0,57.6
7,12,0,23.73,0.0,62.0
7,12,1,22.95,0.0,66.8
7,12,2,22.82,0.0,67.3
7,12,3,22.5,0.0,68.4
7,12,4,21.25,0.0,74.4
7,12,5,20.55,0.0,77.7
7,12,6,21.08,0.0,73.6
7,12,7,21.15,23.8,76.5
7,12,8,22.59,147.9,71.4
7,12,9,25.04,324.0,58.2
7,12,10,27.07,511.8,49.5
7,12,11,28.95,677.4,43.0
7,12,12,30.53,810.4,38.5
7,12,13,31.85,893.6,35.4
7,12,14,32.79,897.6,32.9
7,12,15,33.37,855.9,31.7
7,12,16,33.63,765.9,31.2
7,12,17,33.58,654.3,31.3
7,12,18,33.22,504.6,32.3
7,12,19,32.28,340.3,36.4
7,12,20,30.48,169.2,46.3
7,12,21,28.09,37.9,48.8
7,12,22,26.38,0.0,54.3
7,12,23,25.62,0.0,56.3
7,13,0,24.58,0.0,63.3
7,13,1,23.57,0.0,68.3
7,13,2,22.77,0.0,72.3
7,13,3,22.57,0.0,72.7
7,13,4,21.92,0.0,75.3
7,13,5,21.73,0.0,75.1
7,13,6,21.34,0.0,76.5
7,13,7,21.69,22.6,75.3
7,13,8,23.25,145.1,69.7
7,13,9,25.65,319.8,57.0
7,13,10,27.59,496.8,49.2
7,13,11,29.37,665.3,43.4
7,13,12,30.92,803.1,39.2
7,13,13,32.23,883.9,35.7
7,13,14,33.04,890.5,33.7
7,13,15,33.41,837.0,32.7
7,13,16,33.58,735.9,33.1
7,13,17,33.3,613.2,33.8
7,13,18,32.77,482.3,35.2
7,13,19,31.85,324.3,38.0
7,13,20,30.12,163.8,43.9
7,13,21,27.79,36.5,48.9
7,13,22,26.17,0.0,55.0
7,13,23,25.19,0.0,59.4
7,14,0,24.29,0.0,63.7
7,14,1,23.9,0.0,66.0
7,14,2,23.19,0.0,68.5
7,14,3,22.57,0.0,71.6
7,14,4,22.26,0.0,72.3
7,14,5,21.86,0.0,74.6
7,14,6,22.02,0.0,73.8
7,14,7,22.09,19.4,74.5
7,14,8,23.29,129.3,71.2
7,14,9,25.19,289.6,60.4
7,14,10,26.99,460.7,53.4
7,14,11,28.67,606.4,47.6
7,14,12,30.19,723.5,43.4
7,14,13,31.44,807.4,39.5
7,14,14,32.32,838.1,37.2
7,14,15,32.63,835.3,37.3
7,14,16,32.96,735.3,36.2
7,14,17,32.96,629.6,35.2
7,14,18,32.53,475.7,35.0
7,14,19,31.55,326.7,38.3
7,14,20,29.74,165.2,46.2
7,14,21,27.3,36.1,53.1
7,14,22,26.48,0.0,54.6
7,14,23,25.25,0.0,58.8
7,15,0,24.74,0.0,60.1
7,15,1,24.05,0.0,64.6
7,15,2,23.49,0.0,67.1
7,15,3,23.1,0.0,70.8
7,15,4,22.5,0.0,72.7
7,15,5,22.32,0.0,72.6
7,15,6,22.05,0.0,73.6
7,15,7,21.75,19.7,77.2
7,15,8,23.54,135.5,70.8
7,15,9,25.79,303.6,58.8
7,15,10,27.56,479.4,51.2
7,15,11,29.14,634.8,46.3
7,15,12,30.47,750.4,42.7
7,15,13,31.62,834.6,39.8
7,15,14,32.34,864.5,37.7
7,15,15,32.61,829.8,36.7
7,15,16,32.84,728.1,35.5
7,15,17,32.69,629.7,35.1
7,15,18,32.15,489.4,36.7
7,15,19,31.29,324.8,39.3
7,15,20,29.4,158.4,47.3
7,15,21,27.37,34.1,52.3
7,15,22,26.41,0.0,55.1
7,15,23,25.36,0.0,59.4
7,16,0,24.72,0.0,63.5
7,16,1,23.9,0.0,70.0
7,16,2,23.34,0.0,73.3
7,16,3,23.03,0.0,74.8
7,16,4,22.55,0.0,75.2
7,16,5,22.32,0.0,75.6
7,16,6,21.85,0.0,77.8
7,16,7,21.64,17.1,81.1
7,16,8,23.09,117.7,74.1
7,16,9,25.17,259.5,63.4
7,16,10,26.77,412.8,57.1
7,16,11,28.16,552.3,51.7
7,16,12,29.48,662.2,47.2
7,16,13,30.54,733.0,43.8
7,16,14,31.17,757.1,41.5
7,16,15,31.76,754.1,38.7
7,16,16,31.83,639.7,39.5
7,16,17,31.45,540.0,41.5
7,16,18,30.72,408.8,43.4
7,16,19,29.8,272.2,46.0
7,16,20,28.37,138.3,53.1
7,16,21,26.64,29.4,55.8
7,16,22,25.7,0.0,58.9
7,16,23,24.96,0.0,61.2
7,17,0,23.95,0.0,64.8
7,17,1,23.6,0.0,66.4
7,17,2,22.98,0.0,69.3
7,17,3,22.35,0.0,74.0
7,17,4,22.3,0.0,73.7
7,17,5,21.93,0.0,75.1
7,17,6,21.92,0.0,74.3
7,17,7,21.97,16.6,75.3
7,17,8,23.19,112.3,70.6
7,17,9,25.08,259.4,62.8
7,17,10,26.67,427.2,55.3
7,17,11,28.24,591.7,49.4
7,17,12,29.64,704.3,45.5
7,17,13,30.93,779.7,41.4
7,17,14,31.78,784.1,38.7
7,17,15,32.07,737.8,37.8
7,17,16,32.36,692.4,37.5
7,17,17,32.08,580.5,38.2
7,17,18,31.67,436.3,39.3
7,17,19,30.73,296.4,42.2
7,17,20,28.75,146.9,52.2
7,17,21,26.8,31.8,54.4
7,17,22,25.8,0.0,56.1
7,17,23,25.28,0.0,56.4
7,18,0,24.17,0.0,62.0
7,18,1,23.81,0.0,63.6
7,18,2,23.06,0.0,68.3
7,18,3,22.46,0.0,69.7
7,18,4,22.39,0.0,69.2
7,18,5,21.97,0.0,70.4
7,18,6,21.93,0.0,69.6
7,18,7,21.93,17.7,71.9
7,18,8,23.4,133.1,66.9
7,18,9,25.42,301.4,56.6
7,18,10,26.83,468.3,51.8
7,18,11,28.08,610.0,48.4
7,18,12,29.3,727.4,44.4
7,18,13,30.43,792.5,40.6
7,18,14,31.35,828.4,37.9
7,18,15,31.59,787.8,37.9
7,18,16,31.84,687.3,36.5
7,18,17,31.58,607.7,37.8
7,18,18,30.89,462.7,40.4
7,18,19,30.29,312.6,42.2
7,18,20,28.68,156.3,50.9
7,18,21,26.89,32.8,53.3
7,18,22,26.3,0.0,53.4
7,18,23,24.97,0.0,58.1
7,19,0,24.3,0.0,60.8
7,19,1,23.32,0.0,66.0
7,19,2,22.36,0.0,70.7
7,19,3,22.25,0.0,70.8
7,19,4,21.35,0.0,74.2
7,19,5,21.18,0.0,75.0
7,19,6,20.96,0.0,75.5
7,19,7,21.13,16.8,77.0
7,19,8,22.77,129.5,70.3
7,19,9,25.11,289.6,59.0
7,19,10,26.92,464.0,51.7
7,19,11,28.51,636.7,47.2
7,19,12,29.87,763.1,43.3
7,19,13,31.06,822.0,39.5
7,19,14,31.99,843.3,36.1
7,19,15,32.35,816.2,35.3
7,19,16,32.45,704.0,34.9
7,19,17,32.48,607.8,34.5
7,19,18,32.14,461.3,35.7
7,19,19,31.42,320.2,38.7
7,19,20,29.97,154.6,46.9
7,19,21,27.42,31.7,53.2
7,19,22,26.3,0.0,55.7
7,19,23,25.34,0.0,58.2
7,20,0,24.65,0.0,60.4
7,20,1,23.77,0.0,65.0
7,20,2,23.58,0.0,65.1
7,20,3,23.03,0.0,70.3
7,20,4,22.2,0.0,73.1
7,20,5,21.89,0.0,73.4
7,20,6,21.23,0.0,76.1
7,20,7,21.54,16.4,77.0
7,20,8,23.19,130.2,69.7
7,20,9,25.33,299.6,59.1
7,20,10,27.33,490.3,51.3
7,20,11,28.95,655.2,45.8
7,20,12,30.4,777.2,41.9
7,20,13,31.54,858.0,38.9
7,20,14,32.3,861.1,36.7
7,20,15,32.71,841.1,35.4
7,20,16,32.91,729.6,34.7
7,20,17,32.75,607.1,34.8
7,20,18,32.4,476.7,35.8
7,20,19,31.55,318.0,38.6
7,20,20,30.03,159.5,46.2
7,20,21,28.55,31.3,47.4
7,20,22,26.84,0.0,53.1
7,20,23,25.73,0.0,58.0
7,21,0,24.54,0.0,63.9
7,21,1,23.75,0.0,68.5
7,21,2,23.61,0.0,67.5
7,21,3,23.44,0.0,68.8
7,21,4,22.17,0.0,73.9
7,21,5,21.85,0.0,74.1
7,21,6,21.74,0.0,73.6
7,21,7,21.7,16.5,75.6
7,21,8,23.43,135.6,69.4
7,21,9,26.2,313.0,54.6
7,21,10,28.21,498.1,47.2
7,21,11,30.02,666.5,41.8
7,21,12,31.57,799.5,37.2
7,21,13,32.8,866.5,34.4
7,21,14,33.68,892.5,32.4
7,21,15,34.23,839.4,30.8
7,21,16,34.43,755.0,30.5
7,21,17,34.31,654.1,30.8
7,21,18,33.82,512.5,32.2
7,21,19,32.95,340.5,34.9
7,21,20,31.15,168.1,42.9
7,21,21,29.21,32.0,44.2
7,21,22,27.22,0.0,52.2
7,21,23,25.84,0.0,58.7
7,22,0,25.03,0.0,62.8
7,22,1,24.67,0.0,64.9
7,22,2,23.51,0.0,69.7
7,22,3,23.27,0.0,72.3
7,22,4,23.48,0.0,70.2
7,22,5,22.63,0.0,73.7
7,22,6,22.64,0.0,73.1
7,22,7,22.55,15.6,74.2
7,22,8,24.03,130.7,68.6
7,22,9,26.47,303.6,56.9
7,22,10,28.47,484.6,49.4
7,22,11,30.16,647.9,44.3
7,22,12,31.68,781.1,40.8
7,22,13,32.98,860.0,37.9
7,22,14,33.9,871.1,35.7
7,22,15,34.43,847.8,33.7
7,22,16,34.74,771.2,33.5
7,22,17,34.72,656.4,32.6
7,22,18,34.32,501.7,33.4
7,22,19,33.45,335.2,36.9
7,22,20,31.57,162.8,48.1
7,22,21,28.97,30.8,50.3
7,22,22,27.49,0.0,57.3
7,22,23,26.51,0.0,62.6
7,23,0,25.6,0.0,66.5
7,23,1,25.1,0.0,68.1
7,23,2,24.55,0.0,71.3
7,23,3,24.27,0.0,73.1
7,23,4,23.41,0.0,76.0
7,23,5,22.97,0.0,76.9
7,23,6,22.69,0.0,77.6
7,23,7,22.76,13.9,78.4
7,23,8,24.1,118.9,73.3
7,23,9,26.35,286.8,60.7
7,23,10,28.52,471.7,51.2
7,23,11,30.28,634.1,44.9
7,23,12,31.82,756.8,40.6
7,23,13,33.14,844.6,37.2
7,23,14,33.8,854.6,35.4
7,23,15,33.87,786.5,35.4
7,23,16,34.52,742.1,32.2
7,23,17,33.75,602.3,34.0
7,23,18,33.05,440.3,36.0
7,23,19,32.16,300.1,38.6
7,23,20,30.61,150.1,43.6
7,23,21,28.68,28.6,47.4
7,23,22,27.2,0.0,53.0
7,23,23,26.06,0.0,58.2
7,24,0,25.21,0.0,60.5
7,24,1,24.51,0.0,64.1
7,24,2,24.42,0.0,64.8
7,24,3,24.04,0.0,66.7
7,24,4,23.57,0.0,68.8
7,24,5,22.86,0.0,71.8
7,24,6,22.59,0.0,72.6
7,24,7,22.56,13.6,74.4
7,24,8,24.12,123.0,68.5
7,24,9,26.58,288.8,57.3
7,24,10,28.52,468.1,49.4
7,24,11,30.16,631.0,44.4
7,24,12,31.63,753.7,40.1
7,24,13,32.89,823.8,37.2
7,24,14,33.49,862.0,36.2
7,24,15,33.27,793.2,37.8
7,24,16,33.65,724.5,35.7
7,24,17,33.11,598.1,37.3
7,24,18,32.59,443.3,38.0
7,24,19,31.45,281.6,41.1
7,24,20,29.85,138.5,48.3
7,24,21,28.32,25.9,51.0
7,24,22,26.93,0.0,56.3
7,24,23,25.66,0.0,63.5
7,25,0,24.97,0.0,66.6
7,25,1,24.37,0.0,69.8
7,25,2,23.98,0.0,72.1
7,25,3,23.36,0.0,75.3
7,25,4,22.56,0.0,79.4
7,25,5,22.18,0.0,82.0
7,25,6,22.1,0.0,82.0
7,25,7,22.17,12.7,82.9
7,25,8,23.73,117.9,76.5
7,25,9,25.86,287.5,65.6
7,25,10,27.65,462.4,57.7
7,25,11,29.36,625.8,51.1
7,25,12,30.75,747.1,46.0
7,25,13,31.93,817.8,41.4
7,25,14,32.78,831.4,37.5
7,25,15,32.94,797.5,37.2
7,25,16,33.28,726.7,35.9
7,25,17,32.75,595.7,38.7
7,25,18,32.07,439.0,40.6
7,25,19,31.33,286.4,42.2
7,25,20,29.95,145.2,46.3
7,25,21,28.21,25.5,51.2
7,25,22,27.03,0.0,54.5
7,25,23,25.89,0.0,60.0
7,26,0,25.15,0.0,64.1
7,26,1,24.14,0.0,69.2
7,26,2,23.43,0.0,72.1
7,26,3,22.83,0.0,76.3
7,26,4,22.55,0.0,76.2
7,26,5,22.24,0.0,76.9
7,26,6,21.78,0.0,78.7
7,26,7,21.72,11.7,81.0
7,26,8,23.39,116.3,72.6
7,26,9,25.59,281.9,61.7
7,26,10,27.49,450.5,53.6
7,26,11,29.24,615.2,47.7
7,26,12,30.82,754.3,42.9
7,26,13,32.14,820.3,39.0
7,26,14,33.13,822.0,35.5
7,26,15,33.35,797.7,35.5
7,26,16,33.86,708.9,33.9
7,26,17,33.4,573.9,34.6
7,26,18,32.69,441.9,36.5
7,26,19,31.78,289.6,39.3
7,26,20,30.43,136.2,42.0
7,26,21,28.62,23.5,47.4
7,26,22,27.38,0.0,52.5
7,26,23,26.51,0.0,55.3
7,27,0,25.55,0.0,60.3
7,27,1,24.84,0.0,63.6
7,27,2,23.85,0.0,68.2
7,27,3,23.45,0.0,68.8
7,27,4,22.61,0.0,73.2
7,27,5,22.06,0.0,75.6
7,27,6,21.78,0.0,76.8
7,27,7,21.95,11.4,76.3
7,27,8,23.52,116.4,70.4
7,27,9,25.83,277.2,58.4
7,27,10,27.57,449.1,50.6
7,27,11,29.17,603.5,44.7
7,27,12,30.63,735.6,40.5
7,27,13,31.82,812.0,37.2
7,27,14,32.58,822.2,34.6
7,27,15,33.42,800.5,31.6
7,27,16,33.8,733.2,30.6
7,27,17,33.59,611.9,30.9
7,27,18,33.03,457.5,31.8
7,27,19,32.01,288.4,34.6
7,27,20,30.38,140.9,42.4
7,27,21,28.32,23.1,45.8
7,27,22,26.95,0.0,50.0
7,27,23,25.84,0.0,55.4
7,28,0,25.26,0.0,59.2
7,28,1,24.38,0.0,64.4
7,28,2,23.49,0.0,69.1
7,28,3,23.33,0.0,70.0
7,28,4,22.69,0.0,72.1
7,28,5,21.87,0.0,74.9
7,28,6,21.94,0.0,74.0
7,28,7,21.67,10.6,76.4
7,28,8,23.26,116.3,70.5
7,28,9,25.71,290.3,58.5
7,28,10,27.74,471.4,50.6
7,28,11,29.67,639.1,43.6
7,28,12,31.19,751.5,38.7
7,28,13,32.53,840.0,34.7
7,28,14,33.53,861.7,31.9
7,28,15,34.21,832.9,30.4
7,28,16,34.23,739.4,30.9
7,28,17,33.95,618.9,31.7
7,28,18,33.51,473.2,33.7
7,28,19,32.63,305.1,35.7
7,28,20,30.93,146.3,40.4
7,28,21,28.9,23.6,45.1
7,28,22,27.68,0.0,50.1
7,28,23,26.66,0.0,54.0
7,29,0,25.62,0.0,57.2
7,29,1,25.17,0.0,59.6
7,29,2,24.42,0.0,63.2
7,29,3,23.59,0.0,69.2
7,29,4,22.8,0.0,70.7
7,29,5,22.37,0.0,73.2
7,29,6,22.15,0.0,74.9
7,29,7,22.57,10.2,73.9
7,29,8,24.06,115.6,68.2
7,29,9,26.68,286.0,54.0
7,29,10,28.8,464.3,46.1
7,29,11,30.72,632.0,40.2
7,29,12,32.33,764.4,36.2
7,29,13,33.68,849.7,32.6
7,29,14,34.75,871.6,30.2
7,29,15,35.18,814.3,29.2
7,29,16,35.51,743.0,28.8
7,29,17,35.19,593.0,29.7
7,29,18,34.59,452.0,31.3
7,29,19,33.49,302.4,34.0
7,29,20,31.81,140.2,38.9
7,29,21,29.73,21.8,43.8
7,29,22,28.82,0.0,45.9
7,29,23,27.49,0.0,51.1
7,30,0,26.66,0.0,55.1
7,30,1,25.67,0.0,61.1
7,30,2,24.88,0.0,66.0
7,30,3,24.31,0.0,70.2
7,30,4,23.31,0.0,73.9
7,30,5,23.07,0.0,74.1
7,30,6,22.81,0.0,73.7
7,30,7,22.8,9.8,75.2
7,30,8,24.58,114.9,66.3
7,30,9,27.16,287.0,54.8
7,30,10,29.3,470.4,46.4
7,30,11,31.17,636.4,39.8
7,30,12,32.76,768.4,35.8
7,30,13,34.07,852.3,32.7
7,30,14,35.01,872.3,30.6
7,30,15,35.32,814.3,29.7
7,30,16,35.58,734.7,29.2
7,30,17,35.39,612.8,29.2
7,30,18,34.35,440.8,32.5
7,30,19,33.47,294.2,34.1
7,30,20,31.75,137.0,41.4
7,30,21,29.88,20.8,43.8
7,30,22,28.22,0.0,49.0
7,30,23,27.06,0.0,53.6
7,31,0,26.09,0.0,58.3
7,31,1,25.62,0.0,62.7
7,31,2,24.91,0.0,67.1
7,31,3,24.57,0.0,69.0
7,31,4,23.96,0.0,71.3
7,31,5,23.69,0.0,71.2
7,31,6,23.07,0.0,73.9
7,31,7,22.89,8.6,77.7
7,31,8,24.58,107.3,69.7
7,31,9,27.17,273.2,55.6
7,31,10,29.34,455.4,46.9
7,31,11,31.0,611.3,42.5
7,31,12,32.36,738.4,39.1
7,31,13,33.51,818.7,35.6
7,31,14,34.47,853.8,33.0
7,31,15,34.89,814.0,31.3
7,31,16,35.14,729.0,30.6
7,31,17,35.06,589.4,30.1
7,31,18,34.59,459.9,31.6
7,31,19,33.66,286.9,34.7
7,31,20,31.95,131.2,40.2
7,31,21,29.92,19.3,43.5
7,31,22,28.42,0.0,49.3
7,31,23,27.23,0.0,55.2
8,1,0,26.28,0.0,62.0
8,1,1,25.33,0.0,68.9
8,1,2,24.6,0.0,72.7
8,1,3,24.61,0.0,68.4
8,1,4,24.64,0.0,66.6
8,1,5,23.68,0.0,71.3
8,1,6,23.23,0.0,72.3
8,1,7,23.0,8.3,75.0
8,1,8,24.86,108.8,66.2
8,1,9,27.49,278.2,52.2
8,1,10,29.35,459.6,45.1
8,1,11,30.97,630.8,40.9
8,1,12,32.41,765.1,37.2
8,1,13,33.58,843.2,34.4
8,1,14,34.13,842.0,33.4
8,1,15,34.68,826.3,32.1
8,1,16,34.8,722.9,32.9
8,1,17,34.34,593.4,34.4
8,1,18,34.0,459.7,34.2
8,1,19,33.11,291.7,35.9
8,1,20,31.54,128.8,41.7
8,1,21,29.8,18.1,45.1
8,1,22,28.37,0.0,49.9
8,1,23,26.9,0.0,57.1
8,2,0,26.21,0.0,59.9
8,2,1,25.33,0.0,64.7
8,2,2,24.72,0.0,68.2
8,2,3,24.48,0.0,67.6
8,2,4,23.47,0.0,71.2
8,2,5,23.29,0.0,71.1
8,2,6,23.03,0.0,71.6
8,2,7,23.18,7.6,72.8
8,2,8,24.67,102.3,66.8
8,2,9,26.9,267.9,57.9
8,2,10,28.97,457.9,50.1
8,2,11,30.66,613.4,44.9
8,2,12,32.19,737.0,40.2
8,2,13,33.64,832.8,36.4
8,2,14,34.45,813.6,34.1
8,2,15,34.7,809.7,34.2
8,2,16,34.95,740.6,34.4
8,2,17,34.27,584.9,36.2
8,2,18,33.9,435.5,36.1
8,2,19,32.9,285.0,38.9
8,2,20,31.26,129.2,44.2
8,2,21,29.09,17.2,51.4
8,2,22,28.12,0.0,53.6
